order_id,order_date,store_id,product_id,product_name,category,quantity,unit_price,discount_amount,sales_amount,payment_method,customer_type
ORD20250803000257,2025-08-03,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000258,2025-08-03,S002,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250803000259,2025-08-03,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250803000260,2025-08-03,S002,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Member
ORD20250803000261,2025-08-03,S002,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250803000262,2025-08-03,S002,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250803000263,2025-08-03,S002,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000264,2025-08-03,S002,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20250803000265,2025-08-03,S002,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20250803000266,2025-08-03,S002,P006,Salt Bread,Bakery,1,3800,380,3420,Mobile Pay,Member
ORD20250803000267,2025-08-03,S002,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20250803000268,2025-08-03,S002,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000269,2025-08-03,S002,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20250803000270,2025-08-03,S002,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000271,2025-08-03,S003,P009,Tiramisu,Dessert,1,7200,720,6480,Credit Card,Member
ORD20250803000272,2025-08-03,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000273,2025-08-03,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250803000274,2025-08-03,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250803000275,2025-08-03,S003,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250803000276,2025-08-03,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000277,2025-08-03,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250803000278,2025-08-03,S003,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20250803000279,2025-08-03,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Guest
ORD20250803000280,2025-08-03,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20250803000281,2025-08-03,S003,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000282,2025-08-03,S003,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20250803000283,2025-08-03,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000284,2025-08-03,S004,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20250803000285,2025-08-03,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000286,2025-08-03,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250803000287,2025-08-03,S004,P005,Butter Croissant,Bakery,1,4200,420,3780,Credit Card,Member
ORD20250803000288,2025-08-03,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000289,2025-08-03,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Cash,Member
ORD20250803000290,2025-08-03,S004,P007,Red Bean Bun,Bakery,1,3500,350,3150,Credit Card,Member
ORD20250803000291,2025-08-03,S004,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20250803000292,2025-08-03,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000293,2025-08-03,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250803000294,2025-08-03,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000295,2025-08-03,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250803000296,2025-08-03,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250803000297,2025-08-03,S004,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20250803000298,2025-08-03,S004,P007,Red Bean Bun,Bakery,1,3500,350,3150,Credit Card,Member
ORD20250803000299,2025-08-03,S004,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20250803000300,2025-08-03,S005,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250803000301,2025-08-03,S005,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20250803000302,2025-08-03,S005,P008,Basque Cheesecake,Dessert,1,6900,690,6210,Credit Card,Member
ORD20250803000303,2025-08-03,S005,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20250803000304,2025-08-03,S005,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000305,2025-08-03,S005,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20250803000306,2025-08-03,S005,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20250803000307,2025-08-03,S005,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20250803000308,2025-08-03,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000309,2025-08-03,S005,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250803000310,2025-08-03,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000311,2025-08-03,S006,P007,Red Bean Bun,Bakery,1,3500,350,3150,Credit Card,Member
ORD20250803000312,2025-08-03,S006,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250803000313,2025-08-03,S006,P005,Butter Croissant,Bakery,2,4200,0,8400,Mobile Pay,Guest
ORD20250803000314,2025-08-03,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000315,2025-08-03,S006,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20250803000316,2025-08-03,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000317,2025-08-03,S006,P002,Cafe Latte,Beverage,1,5200,520,4680,Mobile Pay,Member
ORD20250803000318,2025-08-03,S006,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20250803000319,2025-08-03,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000320,2025-08-03,S006,P004,Strawberry Ade,Beverage,2,6500,0,13000,Credit Card,Guest
ORD20250803000321,2025-08-03,S006,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250803000322,2025-08-03,S007,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20250803000323,2025-08-03,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20250803000324,2025-08-03,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250803000325,2025-08-03,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000326,2025-08-03,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000327,2025-08-03,S007,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Mobile Pay,Guest
ORD20250803000328,2025-08-03,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000329,2025-08-03,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250803000330,2025-08-03,S007,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000331,2025-08-03,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250803000332,2025-08-03,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20250803000333,2025-08-03,S008,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000334,2025-08-03,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20250803000335,2025-08-03,S008,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20250803000336,2025-08-03,S008,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20250803000337,2025-08-03,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250803000338,2025-08-03,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Member
ORD20250803000339,2025-08-03,S008,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000340,2025-08-03,S008,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20250803000341,2025-08-03,S008,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20250803000342,2025-08-03,S008,P002,Cafe Latte,Beverage,1,5200,520,4680,Credit Card,Member
ORD20250803000343,2025-08-03,S009,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250803000344,2025-08-03,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000345,2025-08-03,S009,P002,Cafe Latte,Beverage,2,5200,1040,9360,Credit Card,Member
ORD20250803000346,2025-08-03,S009,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20250803000347,2025-08-03,S009,P004,Strawberry Ade,Beverage,1,6500,650,5850,Credit Card,Member
ORD20250803000348,2025-08-03,S009,P005,Butter Croissant,Bakery,2,4200,0,8400,Credit Card,Member
ORD20250803000349,2025-08-03,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20250803000350,2025-08-03,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000351,2025-08-03,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250803000352,2025-08-03,S009,P002,Cafe Latte,Beverage,2,5200,1040,9360,Mobile Pay,Member
ORD20250803000353,2025-08-03,S009,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20250803000354,2025-08-03,S009,P007,Red Bean Bun,Bakery,1,3500,350,3150,Cash,Member
ORD20250803000355,2025-08-03,S010,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20250803000356,2025-08-03,S010,P007,Red Bean Bun,Bakery,2,3500,0,7000,Mobile Pay,Guest
ORD20250803000357,2025-08-03,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250803000358,2025-08-03,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20250803000359,2025-08-03,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20250803000360,2025-08-03,S010,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20250803000361,2025-08-03,S010,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000362,2025-08-03,S010,P006,Salt Bread,Bakery,2,3800,0,7600,Credit Card,Member
ORD20250803000363,2025-08-03,S010,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250803000364,2025-08-03,S010,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20250803000365,2025-08-03,S011,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000366,2025-08-03,S011,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20250803000367,2025-08-03,S011,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20250803000368,2025-08-03,S011,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000369,2025-08-03,S011,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250803000370,2025-08-03,S011,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250803000371,2025-08-03,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20250803000372,2025-08-03,S011,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250803000373,2025-08-03,S011,P002,Cafe Latte,Beverage,1,5200,520,4680,Mobile Pay,Member
ORD20250803000374,2025-08-03,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20250803000375,2025-08-03,S012,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000376,2025-08-03,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250803000377,2025-08-03,S012,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20250803000378,2025-08-03,S012,P009,Tiramisu,Dessert,2,7200,0,14400,Mobile Pay,Member
ORD20250803000379,2025-08-03,S012,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250803000380,2025-08-03,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20250803000381,2025-08-03,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20250803000382,2025-08-03,S012,P006,Salt Bread,Bakery,1,3800,0,3800,Cash,Member
ORD20250804000383,2025-08-04,S001,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20250804000384,2025-08-04,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250804000385,2025-08-04,S001,P006,Salt Bread,Bakery,2,3800,0,7600,Mobile Pay,Guest
ORD20250804000386,2025-08-04,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20250804000387,2025-08-04,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250804000388,2025-08-04,S001,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20250804000389,2025-08-04,S001,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250804000390,2025-08-04,S001,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20250804000391,2025-08-04,S001,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250804000392,2025-08-04,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250804000393,2025-08-04,S001,P005,Butter Croissant,Bakery,2,4200,0,8400,Mobile Pay,Guest
ORD20250804000394,2025-08-04,S001,P002,Cafe Latte,Beverage,2,5200,0,10400,Mobile Pay,Guest
ORD20250804000395,2025-08-04,S002,P002,Cafe Latte,Beverage,1,5200,520,4680,Mobile Pay,Member
ORD20250804000396,2025-08-04,S002,P003,Cold Brew,Beverage,2,5800,0,11600,Mobile Pay,Guest
ORD20250804000397,2025-08-04,S002,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250804000398,2025-08-04,S002,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20250804000399,2025-08-04,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250804000400,2025-08-04,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250804000401,2025-08-04,S002,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250804000402,2025-08-04,S002,P003,Cold Brew,Beverage,1,5800,0,5800,Cash,Guest
ORD20250804000403,2025-08-04,S003,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20250804000404,2025-08-04,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20250804000405,2025-08-04,S003,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20250804000406,2025-08-04,S003,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Guest
ORD20250804000407,2025-08-04,S003,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250804000408,2025-08-04,S003,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20250804000409,2025-08-04,S003,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Member
ORD20250804000410,2025-08-04,S003,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20250804000411,2025-08-04,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250804000412,2025-08-04,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20250804000413,2025-08-04,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20250804000414,2025-08-04,S004,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20250804000415,2025-08-04,S004,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20250804000416,2025-08-04,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250804000417,2025-08-04,S004,P004,Strawberry Ade,Beverage,2,6500,0,13000,Credit Card,Member
ORD20250804000418,2025-08-04,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250804000419,2025-08-04,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20250804000420,2025-08-04,S004,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Guest
ORD20250804000421,2025-08-04,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20250804000422,2025-08-04,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250804000423,2025-08-04,S005,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20250804000424,2025-08-04,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250804000425,2025-08-04,S005,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20250804000426,2025-08-04,S005,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Member
ORD20250804000427,2025-08-04,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250804000428,2025-08-04,S005,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250804000429,2025-08-04,S005,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250804000430,2025-08-04,S006,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20250804000431,2025-08-04,S006,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250804000432,2025-08-04,S006,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20250804000433,2025-08-04,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250804000434,2025-08-04,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20250804000435,2025-08-04,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20250804000436,2025-08-04,S006,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20250804000437,2025-08-04,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20250804000438,2025-08-04,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20250804000439,2025-08-04,S006,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20250804000440,2025-08-04,S006,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20250804000441,2025-08-04,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20250804000442,2025-08-04,S007,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250804000443,2025-08-04,S007,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250804000444,2025-08-04,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20250804000445,2025-08-04,S007,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20250804000446,2025-08-04,S007,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20250804000447,2025-08-04,S007,P005,Butter Croissant,Bakery,2,4200,0,8400,Credit Card,Guest
ORD20250804000448,2025-08-04,S007,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250804000449,2025-08-04,S008,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250804000450,2025-08-04,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20250804000451,2025-08-04,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250804000452,2025-08-04,S008,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20250804000453,2025-08-04,S008,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20250804000454,2025-08-04,S008,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20250804000455,2025-08-04,S009,P007,Red Bean Bun,Bakery,1,3500,350,3150,Mobile Pay,Member
ORD20250804000456,2025-08-04,S009,P004,Strawberry Ade,Beverage,2,6500,0,13000,Mobile Pay,Guest
ORD20250804000457,2025-08-04,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20250804000458,2025-08-04,S009,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250804000459,2025-08-04,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250804000460,2025-08-04,S009,P005,Butter Croissant,Bakery,2,4200,0,8400,Credit Card,Member
ORD20250804000461,2025-08-04,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250804000462,2025-08-04,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20250804000463,2025-08-04,S010,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250804000464,2025-08-04,S010,P008,Basque Cheesecake,Dessert,1,6900,690,6210,Mobile Pay,Member
ORD20250804000465,2025-08-04,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20250804000466,2025-08-04,S010,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250804000467,2025-08-04,S010,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20250804000468,2025-08-04,S010,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20250804000469,2025-08-04,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20250804000470,2025-08-04,S010,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20250804000471,2025-08-04,S010,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20250804000472,2025-08-04,S011,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20250804000473,2025-08-04,S011,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250804000474,2025-08-04,S011,P005,Butter Croissant,Bakery,1,4200,420,3780,Credit Card,Member
ORD20250804000475,2025-08-04,S011,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20250804000476,2025-08-04,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20250804000477,2025-08-04,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20250804000478,2025-08-04,S011,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20250804000479,2025-08-04,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20250804000480,2025-08-04,S012,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20250804000481,2025-08-04,S012,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250804000482,2025-08-04,S012,P002,Cafe Latte,Beverage,2,5200,0,10400,Mobile Pay,Guest
ORD20250804000483,2025-08-04,S012,P004,Strawberry Ade,Beverage,1,6500,650,5850,Credit Card,Member
ORD20250804000484,2025-08-04,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250804000485,2025-08-04,S012,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20250804000486,2025-08-04,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20250804000487,2025-08-04,S012,P003,Cold Brew,Beverage,2,5800,0,11600,Mobile Pay,Member
ORD20250804000488,2025-08-04,S012,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20250804000489,2025-08-04,S012,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250805000490,2025-08-05,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20250805000491,2025-08-05,S001,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20250805000492,2025-08-05,S001,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20250805000493,2025-08-05,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
